well find a way | arch_once | rumpelstiltskin | 0 | 0
kathryns phone records | arch_once | sidney | 0 | 0
oh look at you | arch_once | mary margaret | 0 | 1
wherever did you get them | arch_once | prince thomas | 0 | 0
you can go | arch_once | neal | 0 | 0
by doing what i just did with you | arch_once | emma | 0 | 0
and yet you havent tried it | arch_once | prince charming | 0 | 0
elsa can you hold my brother | arch_once | emma | 0 | 0
what if what if rumples already here | arch_once | belle | 0 | 0
it came over in the portal with us | arch_once | anna | 0 | 0
just get us inside | arch_once | emma | 0 | 0
how do we get out of here | arch_movies | edmund | 0 | 0
you saw the faun | arch_movies | peter | 0 | 0
your sleeping powder if i inhale it i will fall into a deep enough sleep that i should be able to do this | arch_once | mmb | 0 | 0
youve let emotions awaken your power | arch_once | regina | 0 | 0
and i know youll never give up until you do | arch_once | ruby | 0 | 0
whats your story bstrd  | arch_got | tyrion lannister | 0 | 1
you dont know me | arch_once | emma | 0 | 0
look  his jacket | arch_once | mr. gold | 0 | 1
we promised its mother we would give it back | arch_once | snow white | 0 | 0
dont doubt yourself now dearie | arch_once | rumpelstiltskin | 0 | 0
the boy wont talk | arch_got | jaime lannister | 0 | 0
how much could he possibly drink | arch_got | catelyn stark | 0 | 1
still cant bring yourself to trust little rumple can you papa | arch_once | gold | 0 | 0
battalions of ores    are crossing the river | arch_movies | faramir | 0 | 0
yeah well that may have been true once | arch_once | mr gold | 0 | 0
so change it | arch_got | arya stark | 0 | 0
i once had a rival who made me walk the plank | arch_once | blackbeard | 0 | 0
in the name of robert of the house baratheon first of his name  | arch_got | eddard stark | 0 | 0
i crushed her heart and somehow shes still alive | arch_once | regina | 0 | 0
oh thats the tragic thing about being a savior | arch_once | evil queen | 0 | 0
yes but why bring you back to storybrooke | arch_once | emma | 0 | 0
i lied to protect you | arch_once | august | 0 | 0
i hope you find what youre looking for | arch_once | robin | 0 | 0
no i am for what im about to do | arch_once | merida | 0 | 1
they found their father | arch_once | mmb | 0 | 0
its entirely possible | arch_got | viserys targaryen | 0 | 0
how do you feel | arch_once | mary margaret | 0 | 0
it doesnt matter if zelena is your sister or not | arch_once | emma | 0 | 0
uh ththis isnt the same mirror | arch_once | belle | 0 | 0
you know theres a time i would have relished this | arch_once | zelena | 0 | 0
we wanted to give you a chance to change regina | arch_once | prince charming | 0 | 0
charming its a baby | arch_once | snow white | 0 | 0
for gods sake rumple its a dagger not a dragon | arch_once | milah | 0 | 0
you find something dearie | arch_once | mr. gold | 0 | 0
unless he can guarantee more lives wont be lost im not interested | arch_once | snow white | 0 | 0
good because im not | arch_once | mary margaret | 0 | 0
get your hand off that squiggly little thing | arch_once | hades | 0 | 0
tackle shop dont open until morning | arch_once | man | 0 | 0
youve had my back and i want you to know that i have yours | arch_once | emma | 0 | 0
thats not your concern | arch_once | greg | 0 | 0
did he vomit | arch_once | dr. whale | 0 | 1
this is my town | arch_once | regina | 0 | 0
i have another beast to face | arch_once | belle | 0 | 0
he died a hero | arch_once | emma | 0 | 0
he has nothing to do with this | arch_once | liam | 0 | 0
no you you dont want to hurt your baby | arch_once | belle | 0 | 0
see anything you fancy | arch_once | mr. gold | 0 | 0
pirates aint welcome here | arch_once | man | 0 | 0
shes pretty sure theres a wooden box missing | arch_once | emma | 0 | 0
so lets do this heart split | arch_once | regina | 0 | 1
you couldve been caught by the queens men | arch_once | red | 0 | 0
and i wouldnt want you any other way | arch_once | anna | 0 | 0
we went to camelot for merlins help | arch_once | hook | 0 | 0
im just a girl who lost her parents ran away into the woods and became a bandit | arch_once | snow white | 0 | 0
im so sorry | arch_once | ingrid | 0 | 0
you could do so much now if you let me show you how | arch_once | rumpelstiltskin | 0 | 0
where do you think | arch_once | cora | 0 | 0
i was trying to rescue her from those miserable heroes for you | arch_once | hades | 0 | 0
you used to let me | arch_once | henry | 0 | 0
ill try not to wear her out | arch_got | tyrion lannister | 0 | 0
then i am lost | arch_once | evil queen | 0 | 0
how long will you be gone | arch_got | stannis | 0 | 0
thats a very dangerous insinuation | arch_once | mr gold | 0 | 0
we did it | arch_once | mary margaret | 0 | 1
a predictable access of pomp and grandeur | arch_once | hook | 0 | 0
david told us everything | arch_once | arthur | 0 | 0
what happens when mal realizes and lets loose her inner dragon | arch_once | regina | 0 | 0
is that what you think youre doing | arch_once | emma | 0 | 0
this bean can take my people home in an instant | arch_once | king arthur | 0 | 0
every time ive gone up against regina ive lost | arch_once | emma | 0 | 0
the dark one | arch_once | king arthur | 0 | 0
shell never help us | arch_once | maleficent | 0 | 0
its a its a cup | arch_once | belle | 0 | 1
so come on just put me out of my misery | arch_once | lily | 0 | 0
please dont speak to my boy like that | arch_once | rumpelstiltskin | 0 | 0
its gonna make you wish for death | arch_once | mr gold | 0 | 0
its the only thing that makes any sense | arch_once | graham | 0 | 0
why cant we do the same thing with the selfdestruct | arch_once | mary margaret | 0 | 0
henry shouldnt have to pay it | arch_once | regina | 0 | 0
we need to get back to father | arch_once | gretel | 0 | 0
i had it bad | arch_once | grumpy | 0 | 1
oh somebody will | arch_once | leroy | 0 | 1
the only way out is to run | arch_once | evil queen | 0 | 0
then why dont you make this easy and give me back what you took | arch_once | cruella | 0 | 0
you need your mommys help | arch_once | mr. gold | 0 | 0
i mean i am | arch_once | smee | 0 | 1
because at the last minute the adoption fell through | arch_once | mr. gold | 0 | 0
ive never seen a thing like this not ever in my life | arch_got | will | 0 | 0
and you know i would love to meet my grandson henry | arch_once | cora | 0 | 0
we have to abandon ship | arch_once | adgar | 0 | 0
i know your  face | arch_movies | théoden | 0 | 0
i think ill just have myself another ale | arch_movies | sam | 0 | 0
i can help | arch_once | merida | 0 | 0
we dont know anything about her | arch_once | emma | 0 | 0
then it became a murder and then a coverup | arch_once | emma | 0 | 0
that doesnt mean it cant lead us to henry | arch_once | regina | 0 | 0
well then lets find her | arch_once | henry | 0 | 0
but he changed | arch_once | neal | 0 | 0
i wont stop you | arch_once | ingrid | 0 | 0
this is not the first halfling to have crossed your path  | arch_movies | ga nd alf | 0 | 0
you have two thousand good men riding  north as we speak | arch_movies | aragorn | 0 | 0
what matters now is that youre holding a mans heart in your hand | arch_once | merlin | 0 | 0
i remember him well | arch_got | eddard stark | 0 | 0
thats why it worked for you | arch_once | hades | 0 | 0
inflict more misery | arch_once | evil queen | 0 | 0
no were not alike at all really | arch_movies | tumnus | 0 | 0
i know who i am and what i want | arch_once | regina | 0 | 0
i was looking all over the castle for you | arch_once | mary margaret | 0 | 0
are there any more of you | arch_once | emma | 0 | 0
at least not until morning | arch_once | maleficent | 0 | 0
next time ill do the same thing | arch_once | emma | 0 | 0
the book will end and everything will remain exactly how i wrote it | arch_once | isaac | 0 | 0
john im here | arch_once | robin hood | 0 | 0
you think so | arch_once | henry | 0 | 0
we care about you | arch_once | emma | 0 | 1
pull back to minas tirith | arch_movies | faramir | 0 | 0
it can control the worlds greatest wizard | arch_once | zelena | 0 | 0
i didnt want to do this either | arch_once | robin hood | 0 | 0
the compass is gone | arch_once | emma | 0 | 0
i might have send him a text from your phone this morning | arch_once | henry | 0 | 1
pleasure to meet you too your majesty | arch_once | jack | 0 | 0
no one comes here no one goes | arch_once | henry | 0 | 0
shes my fiancée | arch_once | neal | 0 | 0
you can do this lad | arch_once | hook | 0 | 0
so we have to use him to get henry back before he dies | arch_once | regina | 0 | 0
your brother is dead | arch_got | tywin lannister | 0 | 0
its just were going to have to go back | arch_once | emma | 0 | 0
i miss carrying a sword | arch_once | david | 0 | 0
by using him to destroy his one true love | arch_once | evil queen | 0 | 0
i was wondering if youd be interested in taking me riding | arch_once | henry | 0 | 0
what can i do for you | arch_once | rumpelstiltskin | 0 | 0
what is it | arch_once | prince charming | 0 | 0
look i i dont think youre crazy | arch_once | archie | 0 | 0
how did you escape | arch_once | emma | 0 | 0
im still angry | arch_once | neal | 0 | 0
you had to remember what happened to your mother no matter what the cost | arch_once | the mirror | 0 | 0
i dont know what id do if i ever lost you | arch_once | rumplestiltskin | 0 | 0
it will return you to your former glory | arch_once | regina | 0 | 0
hes not a perp | arch_once | emma | 0 | 0
im not gonna turn you in | arch_once | prince charming | 0 | 0
he said it would be on her twentyeighth birthday | arch_once | snow white | 0 | 0
what about joffrey | arch_got | sansa stark | 0 | 0
whats so funny | arch_once | zelena | 0 | 1
you know peter pans not be to trifled with | arch_once | felix | 0 | 0
liar liar liar  | arch_got | arya stark | 0 | 0
one cream and sugar one black | arch_once | ruby | 0 | 1
i can solve all your problems | arch_once | rumplestiltskin | 0 | 0
there was that one oh what was her name  | arch_got | robert baratheon | 0 | 1
how about my other question | arch_once | mr. gold | 0 | 1
weve kept him waiting long enough | arch_once | victor | 0 | 0
we dont even know what this wicked witch wants | arch_once | prince charming | 0 | 0
they pull memories | arch_once | snow queen | 0 | 0
ill do it | arch_once | david | 0 | 1
its the only way regina has a fighting chance | arch_once | emma | 0 | 0
im so tired of these endless journeys | arch_once | snow white | 0 | 0
and if you believe that for even a moment youll black out and lose control | arch_once | anita | 0 | 0
when you make them see the worst parts of you what youve done changes everything | arch_once | mary margaret | 0 | 0
such a blade could cut away my magic my immortality and then we can come back here and we can live normal lives together | arch_once | merlin | 0 | 0
you know a curse isnt a curse anymore when the afflicted wants it | arch_once | belle | 0 | 0
howd we smell without perfume | arch_got | high sparrow | 0 | 1
you know that youre special | arch_once | ingrid | 0 | 0
i need to get it back to them | arch_once | emma | 0 | 0
no i got that | arch_once | kristoff | 0 | 1
so i need you to stand by while i get her out of the way | arch_once | mr gold | 0 | 0
hhow is that possible | arch_once | graham | 0 | 0
i helped you get what you want so give me what you promised | arch_once | anna | 0 | 0
you know what ive dealt with | arch_once | neal | 0 | 0
edmund  i ask so little of you | arch_movies | white witch | 0 | 0
gold help us | arch_once | emma | 0 | 0
i like yellow | arch_once | emma | 0 | 1
but it just makes them more unhappy | arch_once | mary margaret | 0 | 1
he tells me one thing she tells me another | arch_got | robert baratheon | 0 | 1
with a drink | arch_once | regina | 0 | 0
but that would be no fun | arch_once | emma | 0 | 0
it doesnt matter | arch_once | anna | 0 | 0
and there saruman must remain under your guard treebeard | arch_movies | gandalf | 0 | 0
well just fine | arch_once | emma | 0 | 1
peter they dont belong to us | arch_movies | susan | 0 | 0
and you dont know her | arch_once | queen regina | 0 | 0
and you still have my quill | arch_once | isaac | 0 | 0
no ones seen him since this new curse | arch_once | emma | 0 | 0
ive been looking all over for you | arch_once | lily | 0 | 0
have you forgotten me already | arch_once | rumpelstiltskin | 0 | 0
are you serious | arch_once | killian | 0 | 1
your dna matched the heart we found | arch_once | emma | 0 | 0
youâ i remember you | arch_once | hook | 0 | 0
not without you | arch_once | owen | 0 | 0
one night stands | arch_once | david | 0 | 1
the dark one | arch_once | rumplestiltskin | 0 | 0
what was i made for | arch_got | danaerys targaryen | 0 | 0
great big nasty twenty foot high smelly thingsand theyre arguingarguing about how they were going to cook us | arch_movies | bilbo | 0 | 1
im sorry your what | arch_once | david | 0 | 1
so is this also a farewell dinner before you return | arch_once | wicked witch | 0 | 0
well you guys are tired | arch_once | emma | 0 | 1
200 years at least | arch_once | lumiere | 0 | 0
im so sorry | arch_once | tinker bell | 0 | 0
one day youll understand | arch_once | cora | 0 | 0
now you should go | arch_once | greg | 0 | 0
i want to show him that a hero can win | arch_once | emma | 0 | 0
itll take you to a hiking trail that leads directly to the bridge | arch_once | regina | 0 | 0
id love to | arch_once | violet | 0 | 1
theyre not gonna keep their word | arch_once | hades | 0 | 0
why are you helping him get his revenge | arch_once | emma | 0 | 0
just tell us where you are | arch_once | emma | 0 | 0
and once he got it he grew obsessed with the power it gave him | arch_once | baelfire | 0 | 0
i dont have time to wait for the handless wonder | arch_once | regina | 0 | 0
what and miss all the honeymoon fun | arch_once | prince charming | 0 | 1
but you really need to keep up appearances | arch_once | zelena | 0 | 0
you should get that looked at emma | arch_once | the snow queen | 0 | 0
loras knew his mare was in heat | arch_got | littlefinger | 0 | 0
bring her on board | arch_once | hook | 0 | 0
oh actually im more of an ibm selectric kind of guy | arch_once | isaac | 0 | 1
oh in the world of tight spots ive been in crashing in my car doesnt even rank in the top ten | arch_once | emma | 0 | 1
who was that | arch_once | emma | 0 | 0
on the contrary i believe warning you fulfills my debt | arch_once | mr. gold | 0 | 0
a simple thank you would suffice | arch_once | robin | 0 | 0
lets go down to the vending machine and get a snack | arch_once | emma | 0 | 1
what is it | arch_once | alphonse | 0 | 0
i talked you walked away | arch_once | hook | 0 | 0
poseidon king of the sea | arch_once | ursula | 0 | 0
the end of our misery | arch_once | ursula | 0 | 0
except for you and what im feeling | arch_once | david | 0 | 0
all you have to do is take it from me | arch_once | hook | 0 | 0
but if you fail the entire safety of the kingdom is at stake | arch_once | prince charming | 0 | 0
if you like redheads ask for ros | arch_got | theon greyjoy | 0 | 0
you see when you take a heart it becomes enchanted | arch_once | rumpelstiltskin | 0 | 0
when jon arryn came to visit you what did he want | arch_got | eddard stark | 0 | 0
so youve made your choice have you | arch_once | mr gold | 0 | 0
stop it  | arch_got | arya stark | 0 | 1
where were you | arch_once | arthur | 0 | 0
that was the last of it | arch_once | regina | 0 | 1
you said to get back on the horse and what are you doing with him | arch_once | snow white | 0 | 0
you shouldnt have run | arch_once | cruella | 0 | 0
im doing it for you | arch_once | emma | 0 | 0
of course he brought you back | arch_once | regina | 0 | 0
i hear him orsomething | arch_once | ruby | 0 | 0
that its that way | arch_movies | gandalf | 0 | 0
with a woman | arch_once | aurora | 0 | 1
the young may rejoice in the new world you have built for them but for those of us too old to change there is only fear and squalor | arch_got | fennesz | 0 | 0
power is freedom | arch_once | cora | 0 | 1
i couldnt be happier that you enjoyed yourself today but i had nothing to do with it | arch_once | david | 0 | 0
and henry will be yours | arch_once | cora | 0 | 0
were going to send this guy back home with bolts in his neck | arch_once | emma | 0 | 0
i dont trust a raven to carry these words | arch_got | catelyn stark | 0 | 0
you know your son can use some reining in | arch_once | regina | 0 | 0
i havenât seen you in here before | arch_once | ruby | 0 | 0
lets get you out of here | arch_once | david | 0 | 0
whats that your pet rock | arch_once | emma | 0 | 0
i have to finish this | arch_once | gerda | 0 | 0
oh you make it sound so crass | arch_once | sean’s father | 0 | 1
oh all the difference in the world | arch_once | mr. gold | 0 | 1
what are you | arch_once | rumplestiltskin | 0 | 0
and i plan to go back for good | arch_once | anton | 0 | 0
if anything changes ill call you okay | arch_once | dr. whale | 0 | 0
you have been a great father | arch_once | snow white | 0 | 1
i i was in an accident | arch_once | greg | 0 | 0
take it off us | arch_movies | gollum | 0 | 0
we need to get out of here | arch_once | david | 0 | 0
okay i get it every town needs a village idiot but your little stunt pulled me away from an important investigation and interrupted my night off | arch_once | emma | 0 | 0
i knew it would come | arch_once | mr. gold | 0 | 1
and ice cream | arch_once | roland | 0 | 0
you know technically she wouldnt be a widow | arch_once | kristoff | 0 | 1
theyre too strong | arch_once | robin hood | 0 | 0
do you uh want to sit down | arch_once | belle | 0 | 1
so should we start this thing now and then resume bickering | arch_once | hook | 0 | 1
youve made me so happy | arch_once | jonathan | 0 | 1
henry what are you doing here | arch_once | emma | 0 | 0
well you wanted to be sheriff | arch_once | regina | 0 | 0
ill teach youll be sheriff | arch_once | mary margaret | 0 | 0
we wont have what we need to rewrite the book to secure our happy endings until ms swan has completed her journey | arch_once | mr gold | 0 | 0
i didnt have a choice | arch_once | rumplestiltskin | 0 | 0
through the brush and off towards the hill | arch_once | red | 0 | 0
even now when im with you thats all i need | arch_once | mary margaret | 0 | 0
gold blackmailed me into helping him | arch_once | hook | 0 | 0
if i cant unfreeze marian myself ill force her to do it | arch_once | regina | 0 | 0
i went over it with a finetoothed comb | arch_once | regina | 0 | 1
it would really help if i knew what it so special about your heart | arch_once | belle | 0 | 0
robert was crazed beat his hands bloody on the wall all the things men do to show you how much they care | arch_got | cersei baratheon | 0 | 0
just hear him out | arch_once | jefferson | 0 | 0
so i need to know what his weakness is | arch_once | regina | 0 | 0
what is yours now is opportunity | arch_once | rumpelstiltskin | 0 | 1
youve seen it done now do it yourself | arch_once | rumpelstiltskin | 0 | 0
what the hell was that | arch_once | little john | 0 | 0
killian were here to help you | arch_once | emma | 0 | 0
dont tear each other apart | arch_once | rumpelstiltskin | 0 | 0
uh can you keep a secret | arch_once | boy | 0 | 1
i um i only just started sorting through things but uh dont despair | arch_once | belle | 0 | 0
but our future | arch_once | emma | 0 | 0
maybe theyre just scared of pan | arch_once | mary margret | 0 | 0
apparently that book you gave him | arch_once | emma | 0 | 0
okay then be honest with me | arch_once | belle | 0 | 1
david i know | arch_once | mmb | 0 | 0
itll be like old times | arch_once | david | 0 | 0
you have a problem leaving him behind | arch_once | neal | 0 | 0
i shall destroy her happiness | arch_once | the evil queen | 0 | 0
thats all youre good for | arch_got | alliser thorne | 0 | 0
i hear you | arch_once | robin | 0 | 0
whats the meaning of this lannister | arch_got | littlefinger | 0 | 0
and so you know i think its admirable what youre doing | arch_once | emma | 0 | 0
i can handle grand pabbie | arch_once | anna | 0 | 0
you can save her | arch_once | cruella de vil | 0 | 0
its a sad truth that the people closest to us are the ones capable of causing us the most pain | arch_once | mr. gold | 0 | 0
scary things happened and she did what youre doing | arch_once | anna | 0 | 0
understanding it and seeing it are different | arch_once | regina | 0 | 0
well that rules you out pip | arch_movies | merry | 0 | 0
i hope you got my money | arch_once | bo peep | 0 | 1
thats a shame because i was really starting to like her | arch_once | hercules | 0 | 1
now how many people do we know who can spin straw into gold | arch_once | david | 0 | 0
would there be someone who could help them with that kind of a thing | arch_once | anna | 0 | 0
hes trying to bring down the mountain | arch_movies | aragorn | 0 | 0
a man cant change that quickly | arch_once | hook | 0 | 0
you see thats the thing about love | arch_once | evil queen | 0 | 0
and risk losing someone else | arch_once | emma | 0 | 0
try anything and both of you will hop out of here as toads | arch_once | belle | 0 | 0
theres just a tiny something standing in my way | arch_once | zelena | 0 | 0
you know what i mean | arch_once | hook | 0 | 1
it turns out he might have a way to help emma | arch_once | david | 0 | 0
a couple days ago i would have thought that was true but now | arch_once | emma | 0 | 1
were out of options | arch_once | emma | 0 | 1
maybe we should go home | arch_movies | pippin | 0 | 0
unfortunately for you a negotiation requires two interested parties and im already planning a trip | arch_once | mr. gold | 0 | 0
who are you | arch_once | regina | 0 | 0
countless men have sailed into that storm looking for that bloody stone but none have survived | arch_once | killian | 0 | 0
i dont need anyones help | arch_once | wicked witch | 0 | 0
theyre just waiting for a reason | arch_once | snow queen | 0 | 0
youre too grown up for everything | arch_once | maleficent | 0 | 0
he has yellow teeth | arch_got | talla | 0 | 0
we all are | arch_once | neal | 0 | 0
i thought you couldnt use mirror magic to look between worlds | arch_once | emma | 0 | 0
its not like its going to magically open the door for us | arch_once | emma | 0 | 1
dont answer him | arch_once | emma | 0 | 0
i need to have her magic removed | arch_once | zelena | 0 | 0
how did you end up here in your cursed state | arch_once | mulan | 0 | 0
im smart too | arch_once | emma | 0 | 1
well perhaps you could say my heart wasnt in it | arch_once | hook | 0 | 0
this is exactly why she gave me the dagger | arch_once | regina | 0 | 0
that nighti felt such shame | arch_got | ray | 0 | 1
smart folks like you | arch_once | myrna | 0 | 0
he wanted his daughter to be able to see the beauty he saw in her so he had a mirror made for her birthday | arch_once | anna | 0 | 0
i didnt come for dinner | arch_once | emma | 0 | 0
the most dangerous weapon of all which means the pain you should worry about isnt the kind inflicted by a broken sword but the kind that comes from a broken heart | arch_once | rumplestiltskin | 0 | 0
well she got your courage and wants my heart | arch_once | regina | 0 | 0
i didnt know you were magical | arch_once | neal | 0 | 0
but its not me wholl be punished | arch_once | black beard | 0 | 0
i was wondering what h what happened between you two | arch_once | belle | 0 | 0
believing in even the possibility of a happy ending is a powerful thing | arch_once | mary margaret | 0 | 0
must be a curious tale | arch_once | prince charming | 0 | 0
we heard that you were the greatest collector of magic in all the land | arch_once | ingrid | 0 | 0
you can either help me and help yourself or youre going to go down with her too | arch_once | emma | 0 | 0
why do you care | arch_got | sansa stark | 0 | 0
this gentlemen is our mission | arch_once | leroy | 0 | 1
how do you know my name | arch_once | rumpelstiltskin | 0 | 0
you  you cast a curse that was just a fancy form of running away | arch_once | zelena | 0 | 0
oh wont i | arch_once | merida | 0 | 0
regina did you find something | arch_once | mary margaret | 0 | 0
i was so desperate to figure out what the crocodile was up to i almost became the man i used to be | arch_once | hook | 0 | 0
we should go | arch_once | snow white | 0 | 0
this bug was from sidney | arch_once | emma | 0 | 0
youll remember none of this | arch_once | gold | 0 | 0
you need to rest | arch_once | elsa | 0 | 0
not bad for a shepherd eh | arch_once | king arthur | 0 | 0
all right squid | arch_once | regina | 0 | 0
you got ten minutes | arch_once | emma | 0 | 0
but right now we can get rid of that urn for your own good and arendelles | arch_once | kristoff | 0 | 0
all our happiness | arch_once | rumplestiltskin | 0 | 0
shell spend her whole life wondering why you left her | arch_once | henry | 0 | 0
or to the underworld or to camelot | arch_once | horowitz | 0 | 0
i dont want to ruin this young girls life | arch_once | mr. gold | 0 | 1
i know you took daniels body and you took one of my hearts | arch_once | regina | 0 | 0
take a deep breath | arch_once | doctor | 0 | 0
then you will be sweeping his remains from the floor | arch_once | emma | 0 | 0
you sure this is such a good idea mate | arch_once | hook | 0 | 0
of course not dearie | arch_once | rumplestiltskin | 0 | 0
the north cannot be held not by an outsider | arch_got | cersei baratheon | 0 | 0
because i wanna succeed | arch_once | mr. gold | 0 | 1
emma you missed the goodbye song | arch_once | mary margaret | 0 | 0
i thought was | arch_once | mr gold | 0 | 1
you could have picked a better  spot | arch_movies | gimli | 0 | 0
everything thats happening its my fault | arch_once | regina | 0 | 0
just give me a sec | arch_once | ruby | 0 | 1
well to be fair i married into it | arch_once | the evil queen | 0 | 1
i need your help | arch_once | robin hood | 0 | 0
the occasional kindness will spare you all sorts of trouble down the road | arch_got | cersei baratheon | 0 | 0
did he protect you from the big ones | arch_once | milah | 0 | 0
i i just had the worst nightmare | arch_once | henry | 0 | 0
an open heart is what youll get in flea bottom | arch_got | cersei lannister | 0 | 0
stop it  | arch_got | eddard stark | 0 | 1
what did you see | arch_once | archie | 0 | 0
your friend the queen | arch_once | rumpelstiltskin | 0 | 0
for your own sake we have to split up | arch_once | red | 0 | 0
will this do | arch_once | the snow queen | 0 | 0
but today you did good | arch_once | david | 0 | 0
ive looked everywhere | arch_once | ruby | 0 | 0
they found her | arch_got | jory cassel | 0 | 0
living in storybrooke ive got my son and my parents and i love them | arch_once | emma | 0 | 0
my daughter is not going anywhere near this vessel tomorrow | arch_once | poseidon | 0 | 0
she wasnt in the book | arch_once | henry | 0 | 0
love can be many things felix | arch_once | pan | 0 | 0
go to gold | arch_once | emma | 0 | 0
youve reached the office of archibald hopper | arch_once | recording | 0 | 0
you may yet get what you want | arch_once | mr. gold | 0 | 0
like you ive lost people i care about | arch_once | evil queen | 0 | 0
you keep your promise and steer clear and she can have a good life | arch_once | august | 0 | 0
this isnt a joke | arch_once | zelena | 0 | 1
i have lied and cheated gambled and whored | arch_got | tyrion lannister | 0 | 1
this is mikkens work | arch_got | eddard stark | 0 | 1
thats a start | arch_once | anna | 0 | 0
this will heal it | arch_once | rumpelstiltskin | 0 | 0
and you need to do your job or else im screwed | arch_once | mmb | 0 | 0
im here for emma | arch_once | august | 0 | 0
i come from a very small village in | arch_got | septa mordane | 0 | 1
take it easy buddy | arch_once | neal | 0 | 1
i think i have to weigh my heart to see if my love for you is true | arch_once | emma | 0 | 0
he chose this place for a reason | arch_got | davos | 0 | 0
well thats a risk im gonna have to take | arch_once | robin | 0 | 0
i dont think you have it in you | arch_once | pan | 0 | 0
so why after everything did you just go | arch_once | mmb | 0 | 0
so  you can visit with our child as long as one of us are present | arch_once | robin hood | 0 | 0
i like to watch the wheel  helps me forget | arch_once | rumpelstiltskin | 0 | 1
i know how to get to neverland | arch_once | neal | 0 | 0
i need to know if his death was really an accident | arch_once | david | 0 | 0
theres a difference between fear and strategy | arch_once | hook | 0 | 0
we need to talk | arch_once | emma | 0 | 0
not having a happy ending is painful enough but giving someone unrealistic hope is far worse | arch_once | emma | 0 | 0
merlin kill her mother | arch_once | arthur | 0 | 0
better eat up | arch_once | emma | 0 | 1
if theres anything i can do to help | arch_once | emma | 0 | 0
that was true loves kiss | arch_once | mother superior | 0 | 0
they wanna destroy our happy endings | arch_once | mary margaret | 0 | 0
you can do it mom | arch_once | henry | 0 | 0
no please please | arch_got | soldier | 0 | 1
eliminating this threat means i have to make a difficult choice | arch_once | rumplestiltskin | 0 | 0
when this blows over come find me | arch_once | lily | 0 | 0
i know what im doing | arch_once | regina | 0 | 0
and the royal family erased mention of helga and ingrid from every book and record they could find in our realm | arch_once | grand pabbie | 0 | 0
you all right | arch_once | emma | 0 | 0
you brought a criminal into our home | arch_once | bill | 0 | 0
this book traces the lineage in arendelle for generations | arch_once | elsa | 0 | 0
we have to stop this wedding | arch_once | henry | 0 | 0
i think id rather let you live knowing for the rest of your life that i bested you | arch_once | mr. gold | 0 | 0
look what cinderella sent | arch_once | snow white | 0 | 0
sadly it didnt take | arch_once | zelena | 0 | 0
you never gave him the potion | arch_once | marian | 0 | 0
and now you need to think of a moment of happiness rein in some of that anger | arch_once | rumplestiltskin | 0 | 0
how are you | arch_once | august | 0 | 1
where have you been | arch_once | peter pan | 0 | 0
anything of kathryns | arch_once | emma | 0 | 0
for my timetravel spell | arch_once | zelena | 0 | 0
you know what you need to do | arch_once | nimue | 0 | 0
younger than him | arch_once | pan | 0 | 0
and if i return emptyhanded whatever suspicions they have of me will be confirmed | arch_once | regina | 0 | 0
you hated my father so much you didnt even realize you were just like him | arch_once | baelfire | 0 | 0
final revision  october   | arch_movies | gandalf | 0 | 0
the nights watch protects the realm from | arch_got | jon snow | 0 | 0
you mean that we get to live in a castle | arch_once | hansel | 0 | 0
what are you doing here | arch_once | mmb | 0 | 0
go on hit me | arch_got | grenn | 0 | 0
that is bad | arch_once | king arthur | 0 | 1
henrys in no danger | arch_once | isaac | 0 | 0
well it should | arch_once | greg | 0 | 0
why did you leave | arch_once | lily | 0 | 0
did he plead for a reprieve  | arch_got | robert baratheon | 0 | 0
well why wait | arch_once | merlin | 0 | 1
fairies use this for good | arch_once | grumpy | 0 | 0
i wouldnt do that if i were you | arch_once | grumpy | 0 | 0
uh if memory serves the last time you tried to use it you werent powerful enough to make it work | arch_once | zelena | 0 | 0
and some of us were just supporting players | arch_once | zelena | 0 | 1
this is absurd | arch_once | daniel | 0 | 1
i know that youve been busy trying to find a way to break your mr gold out of the witchs control | arch_once | ariel | 0 | 0
and youre sure this is where were supposed to dig | arch_once | cora | 0 | 0
we cannot hold much longer | arch_movies | gamling | 0 | 0
what is it | arch_once | will | 0 | 0
it makes sense | arch_once | emma | 0 | 1
you believe that | arch_once | man 3 | 0 | 0
come on henry | arch_once | emma | 0 | 0
i dont need to get close | arch_once | neal | 0 | 0
thats not the case | arch_once | david | 0 | 0
i know who you are | arch_once | hook | 0 | 0
what is it | arch_once | emma | 0 | 0
i got this back from the jailer | arch_once | elsa | 0 | 0
when he passed the clans no longer approved of me being queen | arch_once | merida | 0 | 0
was this your idea | arch_once | emma | 0 | 0
well we officially have a teenager on our hands | arch_once | emma | 0 | 1
that crowd was sh1t | arch_got | izembaro (to bianca) | 0 | 1
why dont you stay for dinner | arch_once | regina | 0 | 1
how about we talk about all this later kid | arch_once | emma | 0 | 0
what did it bring | arch_once | aurora | 0 | 0
youll need her father on your side | arch_got | robert baratheon | 0 | 0
oh lets say goodnight to regina | arch_once | emma | 0 | 0
well make camp here for the night | arch_once | mulan | 0 | 0
its the only thing i broke that i could replace | arch_once | snow white | 0 | 0
grannys  ten minutes | arch_once | regina | 0 | 0
this is why you wanted to give me your power | arch_once | rumpelstiltskin | 0 | 0
im sort of an expert when it comes to rehabilitation | arch_once | belle | 0 | 0
so what happened | arch_once | merida | 0 | 1
